location_id,city,state,zipcode
L17660,Irma,WI,54442
L17661,Iron Ridge,WI,53035
L17662,Iron River,WI,54847
L17663,Ixonia,WI,53036
L17664,Jefferson,WI,53549
L17665,Johnson Cr,WI,53038
L17666,Juda,WI,53550
L17667,Juneau,WI,53039
L17668,Kenosha,WI,53140
L17669,Kenosha,WI,53142
L1767,Pittsburg,CA,94565
L17670,Kenosha,WI,53143
L17671,Kenosha,WI,53144
L17672,Kewaunee,WI,54216
L17673,Kiel,WI,53042
L17674,Kimberly,WI,54136
L17675,Kingston,WI,53926
L17676,Knapp,WI,54749
L17677,Kohler,WI,53044
L17678,Kronenwett,WI,54455
L17679,La Crosse,WI,54601
L1768,Pixley,CA,93256
L17680,La Crosse,WI,54603
L17681,La Farge,WI,54639
L17682,La Valle,WI,53941
L17683,Ladysmith,WI,54848
L17684,Lake Genev,WI,53147
L17685,Lake Mills,WI,53551
L17686,Lake Nebag,WI,54849
L17687,Lake Riple,WI,53523
L17688,Lake Tomah,WI,54539
L17689,Lancaster,WI,53813
L1769,Placentia,CA,92870
L17690,Lena,WI,54139
L17691,Lima,WI,53093
L17692,Little Chu,WI,54140
L17693,Little Sua,WI,54141
L17694,Lodi,WI,53555
L17695,Lomira,WI,53048
L17696,Lone Rock,WI,53556
L17697,Long Lake,WI,54542
L17698,Loyal,WI,54446
L17699,Luck,WI,54853
L177,Glencoe,AL,35905
L1770,Placervill,CA,95667
L17700,Luxemburg,WI,54217
L17701,Lyndon Sta,WI,53944
L17702,Malone,WI,53049
L17703,Manawa,WI,54949
L17704,Manitowoc,WI,54220
L17705,Marathon,WI,54448
L17706,Maribel,WI,54227
L17707,Marinette,WI,54143
L17708,Marion,WI,54950
L17709,Markesan,WI,53946
L1771,Planada,CA,95365
L17710,Marshall,WI,53559
L17711,Marshfield,WI,54449
L17712,Mason,WI,54856
L17713,Mauston,WI,53948
L17714,Mayville,WI,53050
L17715,Mc Farland,WI,53558
L17716,Medford,WI,54451
L17717,Melrose,WI,54642
L17718,Menomonee ,WI,53051
L17719,Menomonie,WI,54751
L1772,Pleasant G,CA,95668
L17720,Mequon,WI,53092
L17721,Mequon,WI,53097
L17722,Merrill,WI,54452
L17723,Merrillan,WI,54754
L17724,Merrimac,WI,53561
L17725,Middleton,WI,53562
L17726,Milwaukee,WI,53202
L17727,Milwaukee,WI,53204
L17728,Milwaukee,WI,53205
L17729,Milwaukee,WI,53206
L1773,Pleasant H,CA,94523
L17730,Milwaukee,WI,53207
L17731,Milwaukee,WI,53208
L17732,Milwaukee,WI,53209
L17733,Milwaukee,WI,53210
L17734,Milwaukee,WI,53212
L17735,Milwaukee,WI,53215
L17736,Milwaukee,WI,53216
L17737,Milwaukee,WI,53218
L17738,Milwaukee,WI,53219
L17739,Milwaukee,WI,53221
L1774,Pleasanton,CA,94566
L17740,Milwaukee,WI,53222
L17741,Milwaukee,WI,53223
L17742,Milwaukee,WI,53224
L17743,Milwaukee,WI,53225
L17744,Mindoro,WI,54644
L17745,Mineral Po,WI,53565
L17746,Minocqua,WI,54548
L17747,Mishicot,WI,54228
L17748,Mitchell,WI,53011
L17749,Mondovi,WI,54755
L1775,Pleasanton,CA,94588
L17750,Monroe,WI,53566
L17751,Montello,WI,53949
L17752,Monticello,WI,53570
L17753,Morrison,WI,54126
L17754,Mount Calv,WI,53057
L17755,Mount Hore,WI,53572
L17756,Mount Plea,WI,53406
L17757,Mountain,WI,54149
L17758,Muscoda,WI,53573
L17759,Muskego,WI,53150
L1776,Plymouth,CA,95669
L17760,Nashotah,WI,53058
L17761,Necedah,WI,54646
L17762,Neillsvill,WI,54456
L17763,Nekimi,WI,54979
L17764,Nekoosa,WI,54457
L17765,Neosho,WI,53059
L17766,New Auburn,WI,54757
L17767,New Berlin,WI,53146
L17768,New Berlin,WI,53151
L17769,New Glarus,WI,53574
L1777,Pollock Pi,CA,95726
L17770,New Lisbon,WI,53950
L17771,New London,WI,54961
L17772,New Richmo,WI,54017
L17773,Newton,WI,53063
L17774,Niagara,WI,54151
L17775,North Fond,WI,54937
L17776,North Prai,WI,53153
L17777,Oak Creek,WI,53154
L17778,Oakfield,WI,53065
L17779,Oconto,WI,54153
L1778,Pomona,CA,91766
L17780,Oconto Fal,WI,54154
L17781,Ogema,WI,54459
L17782,Onalaska,WI,54650
L17783,Oostburg,WI,53070
L17784,Osceola,WI,54020
L17785,Oshkosh,WI,54901
L17786,Oshkosh,WI,54902
L17787,Osseo,WI,54758
L17788,Ottawa,WI,53118
L17789,Owen,WI,54460
L1779,Pomona,CA,91767
L17790,Paddock La,WI,53168
L17791,Palmyra,WI,53156
L17792,Pardeevill,WI,53954
L17793,Park Falls,WI,54552
L17794,Pell Lake,WI,53128
L17795,Pembine,WI,54156
L17796,Peshtigo,WI,54157
L17797,Phillips,WI,54555
L17798,Pine River,WI,54965
L17799,Pittsville,WI,54466
L178,Good Hope,AL,35057
L1780,Pomona,CA,91768
L17800,Plainfield,WI,54966
L17801,Plattevill,WI,53818
L17802,Pleasant P,WI,53158
L17803,Poplar,WI,54874
L17804,Port Edwar,WI,54469
L17805,Port Wing,WI,54865
L17806,Portage,WI,53901
L17807,Porterfiel,WI,54159
L17808,Pound,WI,54161
L17809,Poynette,WI,53955
L1781,Port Huene,CA,93041
L17810,Prairie du,WI,53578
L17811,Prairie du,WI,53821
L17812,Prentice,WI,54556
L17813,Prescott,WI,54021
L17814,Princeton,WI,54968
L17815,Pulaski,WI,54162
L17816,Racine,WI,53403
L17817,Racine,WI,53404
L17818,Racine,WI,53405
L17819,Randolph,WI,53956
L1782,Portervill,CA,93257
L17820,Random Lak,WI,53075
L17821,Redgranite,WI,54970
L17822,Reedsburg,WI,53959
L17823,Reedsville,WI,54230
L17824,Reeseville,WI,53579
L17825,Rhinelande,WI,54501
L17826,Rib Lake,WI,54470
L17827,Rice Lake,WI,54868
L17828,Richfield,WI,53017
L17829,Richfield,WI,53033
L1783,Portola,CA,96122
L17830,Richfield,WI,53076
L17831,Richland C,WI,53581
L17832,Ridgeway,WI,53582
L17833,Ringle,WI,54471
L17834,Rio,WI,53960
L17835,Ripon,WI,54971
L17836,River Fall,WI,54022
L17837,Roberts,WI,54023
L17838,Rosendale,WI,54974
L17839,Rothschild,WI,54474
L1784,Portola Va,CA,94028
L17840,Rubicon,WI,53078
L17841,Saint Clou,WI,53079
L17842,Saint Croi,WI,54024
L17843,Saint Fran,WI,53235
L17844,Saint Germ,WI,54558
L17845,Sauk City,WI,53583
L17846,Scandinavi,WI,54977
L17847,Scott,WI,53001
L17848,Shawano,WI,54166
L17849,Shell Lake,WI,54871
L1785,Poway,CA,92064
L17850,Sherwood,WI,54169
L17851,Shorewood,WI,53211
L17852,Shullsburg,WI,53586
L17853,Silver Lak,WI,53170
L17854,Siren,WI,54872
L17855,Slinger,WI,53086
L17856,Sobieski,WI,54171
L17857,Solon Spri,WI,54873
L17858,Somerset,WI,54025
L17859,Sparta,WI,54656
L1786,Prather,CA,93651
L17860,Spencer,WI,54479
L17861,Spooner,WI,54801
L17862,Spring Gre,WI,53588
L17863,Spring Val,WI,54767
L17864,Stanley,WI,54768
L17865,Star Prair,WI,54026
L17866,Stoddard,WI,54658
L17867,Stone Lake,WI,54876
L17868,Stoughton,WI,53589
L17869,Stratford,WI,54484
L1787,Quincy,CA,95971
L17870,Strum,WI,54770
L17871,Sturgeon B,WI,54235
L17872,Sturtevant,WI,53177
L17873,Sullivan,WI,53178
L17874,Superior,WI,54880
L17875,Suring,WI,54174
L17876,Sussex,WI,53089
L17877,Theresa,WI,53091
L17878,Thorp,WI,54771
L17879,Three Lake,WI,54562
L1788,Ramona,CA,92065
L17880,Tigerton,WI,54486
L17881,Tomah,WI,54660
L17882,Tomahawk,WI,54487
L17883,Town of Be,WI,53004
L17884,Town of Be,WI,53511
L17885,Town of Bl,WI,53515
L17886,Town of Bl,WI,53517
L17887,Town of Bl,WI,54106
L17888,Town of Br,WI,54110
L17889,Town of Bu,WI,53105
L1789,Rancho Cor,CA,95670
L17890,Town of Ce,WI,53012
L17891,Town of Ch,WI,53014
L17892,Town of Co,WI,53527
L17893,Town of Cr,WI,53528
L17894,Town of Da,WI,53114
L17895,Town of Da,WI,53529
L17896,Town of De,WI,53018
L17897,Town of De,WI,53115
L17898,Town of De,WI,53531
L17899,Town of Ea,WI,53119
L179,Goodwater,AL,35072
L1790,Rancho Cor,CA,95742
L17900,Town of Ea,WI,53120
L17901,Town of Fr,WI,53021
L17902,Town of Ge,WI,53022
L17903,Town of Gr,WI,53024
L17904,Town of Ha,WI,53027
L17905,Town of Ja,WI,53037
L17906,Town of Ja,WI,53545
L17907,Town of Ja,WI,53546
L17908,Town of Ja,WI,53548
L17909,Town of Ka,WI,54130
L1791,Rancho Cuc,CA,91701
L17910,Town of Ke,WI,53040
L17911,Town of Ma,WI,53560
L17912,Town of Ma,WI,53703
L17913,Town of Ma,WI,53704
L17914,Town of Ma,WI,53705
L17915,Town of Ma,WI,53711
L17916,Town of Ma,WI,53713
L17917,Town of Ma,WI,53714
L17918,Town of Ma,WI,53716
L17919,Town of Ma,WI,53717
L1792,Rancho Cuc,CA,91730
L17920,Town of Ma,WI,53718
L17921,Town of Ma,WI,53719
L17922,Town of Me,WI,53029
L17923,Town of Me,WI,54952
L17924,Town of Mi,WI,53563
L17925,Town of Mu,WI,53149
L17926,Town of Ne,WI,53061
L17927,Town of Ne,WI,54956
L17928,Town of Oc,WI,53066
L17929,Town of Om,WI,54963
L1793,Rancho Cuc,CA,91737
L17930,Town of Or,WI,53575
L17931,Town of Pe,WI,53072
L17932,Town of Pl,WI,53073
L17933,Town of Po,WI,53074
L17934,Town of Sa,WI,53080
L17935,Town of Se,WI,54165
L17936,Town of Sh,WI,53081
L17937,Town of Sh,WI,53083
L17938,Town of Sh,WI,53085
L17939,Town of Sh,WI,53585
L1794,Rancho Cuc,CA,91739
L17940,Town of Su,WI,53590
L17941,Town of Ve,WI,53593
L17942,Town of Wa,WI,53184
L17943,Town of We,WI,53090
L17944,Town of We,WI,53095
L17945,Town of Wh,WI,53190
L17946,Town of Wi,WI,53598
L17947,Town of Wr,WI,54180
L17948,Trempealea,WI,54661
L17949,Turtle Lak,WI,54889
L1795,Rancho Mir,CA,92270
L17950,Twin Lakes,WI,53181
L17951,Two Rivers,WI,54241
L17952,Union Grov,WI,53182
L17953,Valders,WI,54245
L17954,Vernon,WI,53103
L17955,Viroqua,WI,54665
L17956,Wales,WI,53183
L17957,Warrens,WI,54666
L17958,Washburn,WI,54891
L17959,Waterford,WI,53185
L1796,Rancho Pal,CA,90275
L17960,Waterloo,WI,53594
L17961,Watertown,WI,53094
L17962,Watertown,WI,53098
L17963,Waukesha,WI,53186
L17964,Waukesha,WI,53188
L17965,Waukesha,WI,53189
L17966,Waunakee,WI,53597
L17967,Waupaca,WI,54981
L17968,Waupun,WI,53963
L17969,Wausau,WI,54401
L1797,Rancho San,CA,92688
L17970,Wausau,WI,54403
L17971,Wausaukee,WI,54177
L17972,Wautoma,WI,54982
L17973,Wauwatosa,WI,53213
L17974,Wauwatosa,WI,53226
L17975,Webster,WI,54893
L17976,West Allis,WI,53214
L17977,West Allis,WI,53227
L17978,Westby,WI,54667
L17979,Westfield,WI,53964
L1798,Red Bluff,CA,96080
L17980,Weston,WI,54476
L17981,Weyauwega,WI,54983
L17982,Wheeler,WI,54772
L17983,White Lake,WI,54491
L17984,Whitefish ,WI,53217
L17985,Whitehall,WI,54773
L17986,Whitelaw,WI,54247
L17987,Wild Rose,WI,54984
L17988,Williams B,WI,53191
L17989,Wilson,WI,54027
L1799,Redding,CA,96001
L17990,Winter,WI,54896
L17991,Wisconsin ,WI,53965
L17992,Wisconsin ,WI,54494
L17993,Wisconsin ,WI,54495
L17994,Withee,WI,54498
L17995,Wittenberg,WI,54499
L17996,Wolf River,WI,54940
L17997,Wonewoc,WI,53968
L17998,Woodruff,WI,54568
L17999,Woodville,WI,54028
L18,Kenai,AK,99611
L180,Gordo,AL,35466
L1800,Redding,CA,96002
L18000,Albright,WV,26519
L18001,Albright,WV,26525
L18002,Alum Creek,WV,25003
L18003,Ansted,WV,25812
L18004,Ansted,WV,25938
L18005,Apple Grov,WV,25502
L18006,Barboursvi,WV,25504
L18007,Beaver,WV,25813
L18008,Beckley,WV,25801
L18009,Belington,WV,26250
L1801,Redding,CA,96003
L18010,Belle,WV,25015
L18011,Benwood,WV,26031
L18012,Berkeley S,WV,25411
L18013,Bloomingro,WV,25107
L18014,Bluefield,WV,24701
L18015,Branchland,WV,25506
L18016,Bridgeport,WV,26330
L18017,Buckhannon,WV,26201
L18018,Buffalo,WV,25033
L18019,Bunker Hil,WV,25413
L1802,Redlands,CA,92373
L18020,Burlington,WV,26710
L18021,Cabin Cree,WV,25035
L18022,Cabin Cree,WV,25214
L18023,Cameron,WV,26033
L18024,Chapmanvil,WV,25508
L18025,Charles To,WV,25414
L18026,Charleston,WV,25301
L18027,Charleston,WV,25302
L18028,Charleston,WV,25311
L18029,Charleston,WV,25314
L1803,Redlands,CA,92374
L18030,Charleston,WV,25387
L18031,Cheat Lake,WV,26508
L18032,Chester,WV,26034
L18033,Clarksburg,WV,26301
L18034,Clendenin,WV,25045
L18035,Coal Fork,WV,25306
L18036,Crab Orcha,WV,25827
L18037,Cross Lane,WV,25313
L18038,Culloden,WV,25510
L18039,Daniels,WV,25832
L1804,Redondo Be,CA,90277
L18040,Danville,WV,25053
L18041,Davisville,WV,26142
L18042,Dunbar,WV,25064
L18043,East Bank,WV,25083
L18044,Elkins,WV,26241
L18045,Elkview,WV,25071
L18046,Ellenboro,WV,26346
L18047,Fairmont,WV,26554
L18048,Fairview,WV,26570
L18049,Falling Wa,WV,25419
L1805,Redondo Be,CA,90278
L18050,Fayettevil,WV,25840
L18051,Follansbee,WV,26037
L18052,Fraziers B,WV,25082
L18053,Friendly,WV,26146
L18054,Gassaway,WV,26624
L18055,Gerrardsto,WV,25420
L18056,Ghent,WV,25843
L18057,Glen Dale,WV,26038
L18058,Glen Danie,WV,25839
L18059,Glenville,WV,26351
L1806,Redwood Ci,CA,94061
L18060,Grafton,WV,26354
L18061,Grant Town,WV,26574
L18062,Hamlin,WV,25523
L18063,Harpers Fe,WV,25425
L18064,Harrisvill,WV,26362
L18065,Hedgesvill,WV,25427
L18066,High View,WV,26711
L18067,High View,WV,26808
L18068,Hinton,WV,25951
L18069,Huntington,WV,25701
L1807,Redwood Ci,CA,94062
L18070,Huntington,WV,25702
L18071,Huntington,WV,25703
L18072,Huntington,WV,25704
L18073,Huntington,WV,25705
L18074,Hurricane,WV,25526
L18075,Iaeger,WV,24844
L18076,Inwood,WV,25428
L18077,Jolo,WV,24850
L18078,Kearneysvi,WV,25430
L18079,Kenova,WV,25530
L1808,Redwood Ci,CA,94063
L18080,Keyser,WV,26726
L18081,Kingwood,WV,26537
L18082,Lavalette,WV,25535
L18083,Le Roy,WV,25252
L18084,Leon,WV,25123
L18085,Lesage,WV,25537
L18086,Lewisburg,WV,24901
L18087,Logan,WV,25601
L18088,Looneyvill,WV,25259
L18089,Maidsville,WV,26541
L1809,Redwood Ci,CA,94065
L18090,Mannington,WV,26582
L18091,Marmet,WV,25315
L18092,Martinsbur,WV,25401
L18093,Martinsbur,WV,25403
L18094,Martinsbur,WV,25404
L18095,Martinsbur,WV,25405
L18096,Maysville,WV,26833
L18097,McMechen,WV,26040
L18098,Meadow Bri,WV,25831
L18099,Milton,WV,25541
L181,Grady,AL,36036
L1810,Redwood Va,CA,95470
L18100,Mineral We,WV,26150
L18101,Montgomery,WV,25031
L18102,Montgomery,WV,25118
L18103,Montgomery,WV,25136
L18104,Moorefield,WV,26836
L18105,Morgantown,WV,26501
L18106,Morgantown,WV,26505
L18107,Moundsvill,WV,26039
L18108,Moundsvill,WV,26041
L18109,Mount Hope,WV,25880
L1811,Reedley,CA,93654
L18110,Mount Look,WV,25854
L18111,Mount Nebo,WV,26679
L18112,Mullens,WV,25882
L18113,New Cumber,WV,26047
L18114,New Martin,WV,26155
L18115,Newell,WV,26050
L18116,Newton,WV,25266
L18117,Nitro,WV,25143
L18118,Northfork,WV,24868
L18119,Oak Hill,WV,25901
L1812,Rescue,CA,95672
L18120,Ona,WV,25545
L18121,Paden City,WV,26159
L18122,Parkersbur,WV,26101
L18123,Parkersbur,WV,26104
L18124,Parsons,WV,26287
L18125,Paw Paw,WV,25434
L18126,Pennsboro,WV,26415
L18127,Petersburg,WV,26847
L18128,Philippi,WV,26416
L18129,Poca,WV,25159
L1813,Rialto,CA,92376
L18130,Point Plea,WV,25253
L18131,Point Plea,WV,25550
L18132,Princeton,WV,24739
L18133,Princeton,WV,24740
L18134,Rainelle,WV,25962
L18135,Ranson,WV,25438
L18136,Ravenswood,WV,25275
L18137,Ravenswood,WV,26164
L18138,Ravenswood,WV,26169
L18139,Raysal,WV,24879
L1814,Rialto,CA,92377
L18140,Reedsville,WV,26547
L18141,Richwood,WV,26261
L18142,Ridgeley,WV,26753
L18143,Ripley,WV,25271
L18144,Rivesville,WV,26588
L18145,Romney,WV,26757
L18146,Ronceverte,WV,24970
L18147,Rowlesburg,WV,26444
L18148,Saint Alba,WV,25177
L18149,Saint Mary,WV,26170
L1815,Richmond,CA,94801
L18150,Salem,WV,26426
L18151,Scott Depo,WV,25560
L18152,Shady Spri,WV,25918
L18153,Shenandoah,WV,25442
L18154,Shepherdst,WV,25443
L18155,Shinnston,WV,26431
L18156,Sissonvill,WV,25320
L18157,Sistersvil,WV,26175
L18158,Slatyfork,WV,26291
L18159,South Char,WV,25303
L1816,Richmond,CA,94804
L18160,South Char,WV,25309
L18161,Spencer,WV,25276
L18162,Springfiel,WV,26763
L18163,Summersvil,WV,26651
L18164,Sutton,WV,26601
L18165,Terra Alta,WV,26764
L18166,Upper Fall,WV,25202
L18167,Valley Gro,WV,26059
L18168,Vienna,WV,26105
L18169,Wallace,WV,26448
L1817,Richmond,CA,94805
L18170,Washington,WV,26181
L18171,Wayne,WV,25570
L18172,Weirton,WV,26062
L18173,Welch,WV,24801
L18174,Wellsburg,WV,26070
L18175,West Union,WV,26456
L18176,Weston,WV,26452
L18177,Wheeling,WV,26003
L18178,White Sulp,WV,24986
L18179,Williamson,WV,25661
L1818,Ridgecrest,CA,93555
L18180,Williamsto,WV,26187
L18181,Winfield,WV,25213
L18182,Basin,WY,82410
L18183,Byron,WY,82412
L18184,Casper,WY,82601
L18185,Casper,WY,82604
L18186,Casper,WY,82609
L18187,Cheyenne,WY,82001
L18188,Cheyenne,WY,82007
L18189,Cowley,WY,82420
L1819,Rio Dell,CA,95562
L18190,Dubois,WY,82513
L18191,Evanston,WY,82930
L18192,Evansville,WY,82636
L18193,Fort Bridg,WY,82933
L18194,Glendo,WY,82213
L18195,Green Rive,WY,82935
L18196,Greybull,WY,82426
L18197,Guernsey,WY,82214
L18198,Kinnear,WY,82516
L18199,Lander,WY,82520
L182,Grand Bay,AL,36541
L1820,Rio Oso,CA,95674
L18200,Laramie,WY,82070
L18201,Laramie,WY,82072
L18202,Lovell,WY,82431
L18203,Lusk,WY,82225
L18204,Lyman,WY,82937
L18205,Newcastle,WY,82701
L18206,Pavillion,WY,82523
L18207,Pine Haven,WY,82721
L18208,Rawlins,WY,82301
L18209,Riverton,WY,82501
L1821,Rio Vista,CA,94571
L18210,Rock Sprin,WY,82901
L18211,Shell,WY,82441
L18212,Sheridan,WY,82801
L18213,Shoshoni,WY,82649
L18214,Thermopoli,WY,82443
L18215,Torrington,WY,82240
L18216,Upton,WY,82730
L18217,Wheatland,WY,82201
L18218,Worland,WY,82401
L1822,Ripon,CA,95366
L1823,Riverbank,CA,95367
L1824,Riverdale,CA,93656
L1825,Riverside,CA,92501
L1826,Riverside,CA,92503
L1827,Riverside,CA,92504
L1828,Riverside,CA,92505
L1829,Riverside,CA,92506
L183,Grant,AL,35747
L1830,Riverside,CA,92507
L1831,Riverside,CA,92508
L1832,Rocklin,CA,95677
L1833,Rocklin,CA,95765
L1834,Rodeo,CA,94572
L1835,Rohnert Pa,CA,94928
L1836,Rosamond,CA,93560
L1837,Rosedale,CA,93314
L1838,Rosemead,CA,91770
L1839,Rosemont,CA,95826
L184,Graysville,AL,35073
L1840,Roseville,CA,95661
L1841,Roseville,CA,95678
L1842,Roseville,CA,95747
L1843,Ross,CA,94957
L1844,Rough and ,CA,95975
L1845,Rowland He,CA,91748
L1846,Rubidoux,CA,92509
L1847,Sacramento,CA,95811
L1848,Sacramento,CA,95814
L1849,Sacramento,CA,95816
L185,Greensboro,AL,36744
L1850,Sacramento,CA,95817
L1851,Sacramento,CA,95818
L1852,Sacramento,CA,95819
L1853,Sacramento,CA,95820
L1854,Sacramento,CA,95822
L1855,Sacramento,CA,95823
L1856,Sacramento,CA,95824
L1857,Sacramento,CA,95831
L1858,Sacramento,CA,95832
L1859,Sacramento,CA,95833
L186,Greenville,AL,36037
L1860,Sacramento,CA,95834
L1861,Sacramento,CA,95835
L1862,Sacramento,CA,95838
L1863,Salida,CA,95368
L1864,Salinas,CA,93901
L1865,Salinas,CA,93905
L1866,Salinas,CA,93906
L1867,Salinas,CA,93907
L1868,Salinas,CA,93908
L1869,San Andrea,CA,95249
L187,Grove Hill,AL,36451
L1870,San Anselm,CA,94960
L1871,San Bernar,CA,92404
L1872,San Bernar,CA,92405
L1873,San Bernar,CA,92407
L1874,San Bernar,CA,92408
L1875,San Bernar,CA,92410
L1876,San Bernar,CA,92411
L1877,San Bruno,CA,94066
L1878,San Carlos,CA,94070
L1879,San Clemen,CA,92624
L188,Guin,AL,35563
L1880,San Clemen,CA,92672
L1881,San Clemen,CA,92673
L1882,San Diego,CA,91910
L1883,San Diego,CA,91950
L1884,San Diego,CA,92014
L1885,San Diego,CA,92037
L1886,San Diego,CA,92101
L1887,San Diego,CA,92102
L1888,San Diego,CA,92103
L1889,San Diego,CA,92104
L189,Gulf Shore,AL,36542
L1890,San Diego,CA,92105
L1891,San Diego,CA,92106
L1892,San Diego,CA,92107
L1893,San Diego,CA,92108
L1894,San Diego,CA,92109
L1895,San Diego,CA,92110
L1896,San Diego,CA,92111
L1897,San Diego,CA,92113
L1898,San Diego,CA,92114
L1899,San Diego,CA,92115
L19,Ketchikan,AK,99901
L190,Guntersvil,AL,35976
L1900,San Diego,CA,92116
L1901,San Diego,CA,92117
L1902,San Diego,CA,92118
L1903,San Diego,CA,92119
L1904,San Diego,CA,92120
L1905,San Diego,CA,92121
L1906,San Diego,CA,92122
L1907,San Diego,CA,92123
L1908,San Diego,CA,92124
L1909,San Diego,CA,92126
L191,Gurley,AL,35748
L1910,San Diego,CA,92127
L1911,San Diego,CA,92128
L1912,San Diego,CA,92129
L1913,San Diego,CA,92130
L1914,San Diego,CA,92131
L1915,San Diego,CA,92139
L1916,San Diego,CA,92154
L1917,San Diego,CA,92173
L1918,San Dimas,CA,91773
L1919,San Fernan,CA,91340
L192,Hackleburg,AL,35564
L1920,San Francisco,CA,94102
L1921,San Francisco,CA,94105
L1922,San Francisco,CA,94107
L1923,San Francisco,CA,94108
L1924,San Francisco,CA,94109
L1925,San Francisco,CA,94111
L1926,San Francisco,CA,94114
L1927,San Francisco,CA,94115
L1928,San Francisco,CA,94116
L1929,San Francisco,CA,94117
L193,Haleyville,AL,35565
L1930,San Francisco,CA,94121
L1931,San Francisco,CA,94122
L1932,San Francisco,CA,94123
L1933,San Francisco,CA,94124
L1934,San Francisco,CA,94127
L1935,San Francisco,CA,94131
L1936,San Francisco,CA,94132
L1937,San Francisco,CA,94133
L1938,San Francisco,CA,94134
L1939,San Francisco,CA,94158
L194,Hamilton,AL,35570
L1940,San Francisco,CA,94103
L1941,San Francisco,CA,94110
L1942,San Francisco,CA,94112
L1943,San Francisco,CA,94118
L1944,San Francisco,CA,94129
L1945,San Gabrie,CA,91775
L1946,San Gabrie,CA,91776
L1947,San Jacint,CA,92582
L1948,San Jacint,CA,92583
L1949,San Joaqui,CA,93660
L195,Hanceville,AL,35077
L1950,San Jose,CA,95110
L1951,San Jose,CA,95111
L1952,San Jose,CA,95112
L1953,San Jose,CA,95113
L1954,San Jose,CA,95116
L1955,San Jose,CA,95117
L1956,San Jose,CA,95118
L1957,San Jose,CA,95119
L1958,San Jose,CA,95120
L1959,San Jose,CA,95121
L196,Harpersvil,AL,35078
L1960,San Jose,CA,95122
L1961,San Jose,CA,95123
L1962,San Jose,CA,95124
L1963,San Jose,CA,95125
L1964,San Jose,CA,95126
L1965,San Jose,CA,95127
L1966,San Jose,CA,95128
L1967,San Jose,CA,95129
L1968,San Jose,CA,95130
L1969,San Jose,CA,95131
L197,Hartford,AL,36344
L1970,San Jose,CA,95132
L1971,San Jose,CA,95133
L1972,San Jose,CA,95134
L1973,San Jose,CA,95135
L1974,San Jose,CA,95136
L1975,San Jose,CA,95138
L1976,San Jose,CA,95139
L1977,San Jose,CA,95148
L1978,San Juan B,CA,95045
L1979,San Juan C,CA,92675
L198,Hartselle,AL,35640
L1980,San Leandr,CA,94577
L1981,San Leandr,CA,94578
L1982,San Leandr,CA,94579
L1983,San Lorenz,CA,94580
L1984,San Luis O,CA,93401
L1985,San Luis O,CA,93405
L1986,San Marcos,CA,92069
L1987,San Marcos,CA,92078
L1988,San Martin,CA,95046
L1989,San Mateo,CA,94401
L199,Harvest,AL,35749
L1990,San Mateo,CA,94402
L1991,San Mateo,CA,94403
L1992,San Miguel,CA,93451
L1993,San Pablo,CA,94806
L1994,San Rafael,CA,94901
L1995,San Rafael,CA,94903
L1996,San Ramon,CA,94582
L1997,San Ramon,CA,94583
L1998,Sanger,CA,93657
L1999,Santa Ana,CA,92701
L2,Anchorage,AK,99502
L20,Knik-Fairv,AK,99623
L200,Harvest,AL,35773
L2000,Santa Ana,CA,92703
L2001,Santa Ana,CA,92704
L2002,Santa Ana,CA,92706
L2003,Santa Ana,CA,92707
L2004,Santa Barb,CA,93101
L2005,Santa Barb,CA,93109
L2006,Santa Clar,CA,91321
L2007,Santa Clar,CA,91350
L2008,Santa Clar,CA,91351
L2009,Santa Clar,CA,91354
L201,Hayden,AL,35079
L2010,Santa Clar,CA,91355
L2011,Santa Clar,CA,91387
L2012,Santa Clar,CA,91390
L2013,Santa Clar,CA,95050
L2014,Santa Clar,CA,95051
L2015,Santa Clar,CA,95054
L2016,Santa Cruz,CA,95060
L2017,Santa Cruz,CA,95062
L2018,Santa Cruz,CA,95065
L2019,Santa Fe S,CA,90670
L202,Hayneville,AL,36040
L2020,Santa Mari,CA,93454
L2021,Santa Mari,CA,93455
L2022,Santa Mari,CA,93458
L2023,Santa Moni,CA,90402
L2024,Santa Moni,CA,90403
L2025,Santa Moni,CA,90404
L2026,Santa Moni,CA,90405
L2027,Santa Paul,CA,93060
L2028,Santa Rosa,CA,95401
L2029,Santa Rosa,CA,95403
L203,Hazel Gree,AL,35750
L2030,Santa Rosa,CA,95404
L2031,Santa Rosa,CA,95405
L2032,Santa Rosa,CA,95407
L2033,Santa Rosa,CA,95409
L2034,Santee,CA,92071
L2035,Saratoga,CA,95070
L2036,Sausalito,CA,94965
L2037,Seal Beach,CA,90740
L2038,Seaside,CA,93955
L2039,Sebastopol,CA,95472
L204,Headland,AL,36345
L2040,Selma,CA,93662
L2041,Shafter,CA,93263
L2042,Shasta Lak,CA,96019
L2043,Shaver Lak,CA,93664
L2044,Shingle Sp,CA,95682
L2045,Shingletow,CA,96088
L2046,Sierra Mad,CA,91024
L2047,Sierravill,CA,96126
L2048,Signal Hil,CA,90755
L2049,Silverado,CA,92676
L205,Heflin,AL,36264
L2050,Simi Valle,CA,93063
L2051,Simi Valle,CA,93065
L2052,Sloughhous,CA,95683
L2053,Smartsvill,CA,95977
L2054,Smith Rive,CA,95567
L2055,Solana Bea,CA,92075
